name,id,parent_id
hcSiliconPanelOrange,139182237,3653745342
hcSiliconPanelPurple,1317861575,3653745342
hcSiliconPanelRed,1937038039,3653745342
hcSiliconPanelSky,1937018166,3653745342
hcSiliconPanelWhite,1993984538,3653745342
hcSiliconPanelYellow,4235844389,3653745342
hcSiluminAged,1035435038,1728732765
hcSiluminGlossy,3839492762,1728732765
hcSiluminMatte,1348116441,1728732765
hcSiluminPaintedBlack,811087971,1728732765
hcSiluminPaintedDarkGray,1129897386,1728732765
hcSiluminPaintedGray,3134890135,1728732765
hcSiluminPaintedGreen,961363583,1728732765
hcSiluminPaintedIce,2083946035,1728732765
hcSiluminPaintedLightGray,1934151915,1728732765
hcSiluminPaintedMilitary,87467619,1728732765
hcSiluminPaintedOrange,4065105889,1728732765
hcSiluminPaintedPurple,816493066,1728732765
hcSiluminPaintedRed,2083981671,1728732765
hcSiluminPaintedSky,2083985235,1728732765
hcSiluminPaintedWhite,568521594,1728732765
hcSiluminPaintedYellow,3152551689,1728732765
hcSiluminPanelBlack,2158664489,1728732765
hcSiluminPanelDarkGray,2792126274,1728732765
hcSiluminPanelGray,1066432557,1728732765
hcSiluminPanelGreen,2913605288,1728732765
hcSiluminPanelIce,502764525,1728732765
hcSiluminPanelLightGray,1102738370,1728732765
hcSiluminPanelMilitary,1056179873,1728732765
hcSiluminPanelOrange,3412597834,1728732765
hcSiluminPanelPurple,337696193,1728732765
hcSiluminPanelRed,502360217,1728732765
hcSiluminPanelSky,502365110,1728732765
hcSiluminPanelWhite,2093399849,1728732765
hcSiluminPanelYellow,358344266,1728732765
hcSilverAged,1361877214,3398664647
hcSilverGlossy,354093702,3398664647
hcSilverMatte,1376014180,3398664647
hcSilverPaintedBlack,289472509,3398664647
hcSilverPaintedDarkGray,3317969052,3398664647
hcSilverPaintedGray,2947063190,3398664647
hcSilverPaintedGreen,468602447,3398664647
hcSilverPaintedIce,4126809942,3398664647
hcSilverPaintedLightGray,1390717338,3398664647
hcSilverPaintedMilitary,4002415389,3398664647
hcSilverPaintedOrange,2291047701,3398664647
hcSilverPaintedPurple,1564769908,3398664647
hcSilverPaintedRed,4126881470,3398664647
hcSilverPaintedSky,4126869277,3398664647
hcSilverPaintedWhite,1790046074,3398664647
hcSilverPaintedYellow,710390982,3398664647
hcSilverPanelBlack,1439700269,3398664647
hcSilverPanelDarkGray,2416440696,3398664647
hcSilverPanelGray,3060290364,3398664647
hcSilverPanelGreen,3548436767,3398664647
hcSilverPanelIce,3330566320,3398664647
hcSilverPanelLightGray,2188829005,3398664647
hcSilverPanelMilitary,953999673,3398664647
hcSilverPanelOrange,3760652609,3398664647
hcSilverPanelPurple,3250702635,3398664647
hcSilverPanelRed,3330545702,3398664647
hcSilverPanelSky,3330543248,3398664647
hcSilverPanelWhite,3275852970,3398664647
hcSilverPanelYellow,4077657822,3398664647
hcSodiumAged,3651180633,4053801305
hcSodiumGlossy,3445689028,4053801305
hcSodiumMatte,2237010431,4053801305
hcSodiumPaintedBlack,1936516792,4053801305
hcSodiumPaintedDarkGray,915019382,4053801305
hcSodiumPaintedGray,578506535,4053801305
hcSodiumPaintedGreen,1741827435,4053801305
hcSodiumPaintedIce,1714553258,4053801305
hcSodiumPaintedLightGray,2260907624,4053801305
hcSodiumPaintedMilitary,2928747410,4053801305
hcSodiumPaintedOrange,2927286885,4053801305
hcSodiumPaintedPurple,3901064376,4053801305
hcSodiumPaintedRed,1714178549,4053801305
hcSodiumPaintedSky,1714216105,4053801305
hcSodiumPaintedWhite,2013004922,4053801305
hcSodiumPaintedYellow,1277974252,4053801305
hcSodiumPanelBlack,207882632,4053801305
hcSodiumPanelDarkGray,2838585104,4053801305
hcSodiumPanelGray,1668496213,4053801305
hcSodiumPanelGreen,4151710526,4053801305
hcSodiumPanelIce,3279661791,4053801305
hcSodiumPanelLightGray,3810571170,4053801305
hcSodiumPanelMilitary,2062135680,4053801305
hcSodiumPanelOrange,1617863975,4053801305
hcSodiumPanelPurple,3392857030,4053801305
hcSodiumPanelRed,3279554095,4053801305
hcSodiumPanelSky,3279680948,4053801305
hcSodiumPanelWhite,1946380137,4053801305
hcSodiumPanelYellow,3587507047,4053801305
hcStainlessSteelAged,1516319806,1902887537
hcStainlessSteelGlossy,4171613388,1902887537
hcStainlessSteelMatte,4184149723,1902887537
hcStainlessSteelPaintedBlack,3610516708,1902887537
hcStainlessSteelPaintedDarkGray,793550354,1902887537
hcStainlessSteelPaintedGray,930542309,1902887537
hcStainlessSteelPaintedGreen,3200326100,1902887537
hcStainlessSteelPaintedIce,1389013419,1902887537
hcStainlessSteelPaintedLightGray,1464715564,1902887537
hcStainlessSteelPaintedMilitary,3825091732,1902887537
hcStainlessSteelPaintedOrange,3148727288,1902887537
hcStainlessSteelPaintedPurple,125299146,1902887537
hcStainlessSteelPaintedRed,1389103029,1902887537
hcStainlessSteelPaintedSky,1389106359,1902887537
hcStainlessSteelPaintedWhite,2925182923,1902887537
hcStainlessSteelPaintedYellow,2787052684,1902887537
hcStainlessSteelPanelBlack,3895786020,1902887537
hcStainlessSteelPanelDarkGray,3480687172,1902887537
hcStainlessSteelPanelGray,2718056618,1902887537
hcStainlessSteelPanelGreen,3846747798,1902887537
hcStainlessSteelPanelIce,1155098573,1902887537
hcStainlessSteelPanelLightGray,1261989462,1902887537
hcStainlessSteelPanelMilitary,3793500012,1902887537
hcStainlessSteelPanelOrange,2162685428,1902887537
hcStainlessSteelPanelPurple,2039136549,1902887537
hcStainlessSteelPanelRed,1155177111,1902887537
hcStainlessSteelPanelSky,1155172821,1902887537
hcStainlessSteelPanelWhite,660331373,1902887537
hcStainlessSteelPanelYellow,3159166268,1902887537
hcSteelAged,984699768,2116396300
hcSteelGlossy,209107055,2116396300
hcSteelMatte,2405759626,2116396300
hcSteelPaintedBlack,360359484,2116396300
hcSteelPaintedDarkGray,60134030,2116396300
hcSteelPaintedGray,160111912,2116396300
hcSteelPaintedGreen,183227459,2116396300
hcSteelPaintedIce,3214934532,2116396300
hcSteelPaintedLightGray,2096904469,2116396300
hcSteelPaintedMilitary,3624627092,2116396300
hcSteelPaintedOrange,2902594152,2116396300
hcSteelPaintedPurple,2468739457,2116396300
hcSteelPaintedRed,3215438321,2116396300
hcSteelPaintedSky,3216618469,2116396300
hcSteelPaintedWhite,1327166726,2116396300
hcSteelPaintedYellow,3937655678,2116396300
hcSteelPanelBlack,1556131614,2116396300
hcSteelPanelDarkGray,1060143350,2116396300
hcSteelPanelGray,795201108,2116396300
hcSteelPanelGreen,2900790625,2116396300
hcSteelPanelIce,2118308454,2116396300
hcSteelPanelLightGray,1501028791,2116396300
hcSteelPanelMilitary,423710109,2116396300
hcSteelPanelOrange,3798564868,2116396300
hcSteelPanelPurple,3062570753,2116396300
hcSteelPanelRed,2119001390,2116396300
hcSteelPanelSky,2118989037,2116396300
hcSteelPanelWhite,2049434401,2116396300
hcSteelPanelYellow,41301241,2116396300
hcSulfurAged,538838893,1203365798
hcSulfurGlossy,895588749,1203365798
hcSulfurMatte,1546235821,1203365798
hcSulfurPaintedBlack,3704747191,1203365798
hcSulfurPaintedDarkGray,2703102163,1203365798
hcSulfurPaintedGray,3816098,1203365798
hcSulfurPaintedGreen,2901332034,1203365798
hcSulfurPaintedIce,1519873395,1203365798
hcSulfurPaintedLightGray,2003198885,1203365798
hcSulfurPaintedMilitary,3129036794,1203365798
hcSulfurPaintedOrange,507823195,1203365798
hcSulfurPaintedPurple,3169709027,1203365798
hcSulfurPaintedRed,1519874066,1203365798
hcSulfurPaintedSky,1519847407,1203365798
hcSulfurPaintedWhite,2115443487,1203365798
hcSulfurPaintedYellow,2184906219,1203365798
hcSulfurPanelBlack,3600952567,1203365798
hcSulfurPanelDarkGray,863252181,1203365798
hcSulfurPanelGray,2861962480,1203365798
hcSulfurPanelGreen,3304350270,1203365798
hcSulfurPanelIce,1747458424,1203365798
hcSulfurPanelLightGray,3712555997,1203365798
hcSulfurPanelMilitary,1405125671,1203365798
hcSulfurPanelOrange,1048087585,1203365798
hcSulfurPanelPurple,3605095933,1203365798
hcSulfurPanelRed,1747544000,1203365798
hcSulfurPanelSky,1747563520,1203365798
hcSulfurPanelWhite,4109150785,1203365798
hcSulfurPanelYellow,2437523092,1203365798
hcTitaniumAged,593417795,1614272263
hcTitaniumGlossy,3228031739,1614272263
hcTitaniumMatte,1559396138,1614272263
hcTitaniumPaintedBlack,2423391647,1614272263
hcTitaniumPaintedDarkGray,4239217067,1614272263
hcTitaniumPaintedGray,1155725155,1614272263
hcTitaniumPaintedGreen,2902262763,1614272263
hcTitaniumPaintedIce,1503870301,1614272263
hcTitaniumPaintedLightGray,3908316709,1614272263
hcTitaniumPaintedMilitary,2289395412,1614272263
hcTitaniumPaintedOrange,37971790,1614272263
hcTitaniumPaintedPurple,3346318782,1614272263
hcTitaniumPaintedRed,1503899180,1614272263
hcTitaniumPaintedSky,1503871070,1614272263
hcTitaniumPaintedWhite,4229206227,1614272263
hcTitaniumPaintedYellow,3181982800,1614272263
hcTitaniumPanelBlack,3875510676,1614272263
hcTitaniumPanelDarkGray,872515417,1614272263
hcTitaniumPanelGray,3242724154,1614272263
hcTitaniumPanelGreen,3763310324,1614272263
hcTitaniumPanelIce,3370440188,1614272263
hcTitaniumPanelLightGray,3337577729,1614272263
hcTitaniumPanelMilitary,1198921633,1614272263
hcTitaniumPanelOrange,1956228596,1614272263
hcTitaniumPanelPurple,402511494,1614272263
hcTitaniumPanelRed,3370436045,1614272263
hcTitaniumPanelSky,3370431860,1614272263
hcTitaniumPanelWhite,3733359810,1614272263
hcTitaniumPanelYellow,575661834,1614272263
hcVanadiumAged,3127930380,3934620247
hcVanadiumGlossy,1660920274,3934620247
hcVanadiumMatte,1838930190,3934620247
hcVanadiumPaintedBlack,212518938,3934620247
hcVanadiumPaintedDarkGray,1299390224,3934620247
hcVanadiumPaintedGray,1765301978,3934620247
hcVanadiumPaintedGreen,1873040010,3934620247
hcVanadiumPaintedIce,2103135984,3934620247
hcVanadiumPaintedLightGray,2332828659,3934620247
hcVanadiumPaintedMilitary,668043835,3934620247
hcVanadiumPaintedOrange,1772667387,3934620247
hcVanadiumPaintedPurple,2510083195,3934620247
hcVanadiumPaintedRed,2103097706,3934620247
hcVanadiumPaintedSky,2103088952,3934620247
hcVanadiumPaintedWhite,1605580774,3934620247
hcVanadiumPaintedYellow,3345555589,3934620247
hcVanadiumPanelBlack,2017207244,3934620247
hcVanadiumPanelDarkGray,874113287,3934620247
hcVanadiumPanelGray,2579659980,3934620247
hcVanadiumPanelGreen,2894214949,3934620247
hcVanadiumPanelIce,2845759929,3934620247
hcVanadiumPanelLightGray,1904696590,3934620247
hcVanadiumPanelMilitary,1584631371,3934620247
hcVanadiumPanelOrange,580047347,3934620247
hcVanadiumPanelPurple,1864550562,3934620247
hcVanadiumPanelRed,2845715835,3934620247
hcVanadiumPanelSky,2844891936,3934620247
hcVanadiumPanelWhite,1687762266,3934620247
hcVanadiumPanelYellow,128978965,3934620247
Headlight,787207321,1699977342
Headlight2,1242317256,1699977342
Headlight3,1242317259,1699977342
heavyMetalProduct,3544354782,3433387587
HighTechFurniture,1105800924,1398557029
HighTechTransportation,3568145990,346098166
Honeycomb,4004180188,1315100172
HoneycomberProficiency,905678577,3549092084
HoneycombRefinery,1802023891,3668560985
Hovercraft,2542250697,594334325
HoverEngineFuelEfficiency,1437143745,3549092084
HoverEngineHandling,3625100662,3549092084
HoverEngineHeightManagement,2407746435,3549092084
HoverEngineLarge,2494203891,1304573566
HoverEngineLargeFreight,2972230925,1304573566
HoverEngineLargeFreight3,2776777570,1304573566
HoverEngineLargeFreight4,2776777597,1304573566
HoverEngineLargeFreight5,2776777596,1304573566
HoverEngineLargeGroup,1304573566,2542250697
HoverEngineLargeManeuver,3455781126,1304573566
HoverEngineLargeManeuver3,2642637995,1304573566
HoverEngineLargeManeuver4,2642637992,1304573566
HoverEngineLargeManeuver5,2642637993,1304573566
HoverEngineLargeMilitary,1311801168,1304573566
HoverEngineLargeMilitary3,1943212688,1304573566
HoverEngineLargeMilitary4,1943212689,1304573566
HoverEngineLargeMilitary5,1943212690,1304573566
HoverEngineLargeUnder,1105322870,1304573566
HoverEngineLargeUnderFreight,2680916872,1304573566
HoverEngineLargeUnderFreight3,650556742,1304573566
HoverEngineLargeUnderFreight4,650556743,1304573566
HoverEngineLargeUnderFreight5,650556760,1304573566
HoverEngineLargeUnderManeuver,3460169859,1304573566
HoverEngineLargeUnderManeuver3,2943949391,1304573566
HoverEngineLargeUnderManeuver4,2943949390,1304573566
HoverEngineLargeUnderManeuver5,2943949389,1304573566
HoverEngineLargeUnderMilitary,50590628,1304573566
HoverEngineLargeUnderMilitary3,1559669873,1304573566
HoverEngineLargeUnderMilitary4,1559669874,1304573566
HoverEngineLargeUnderMilitary5,1559669875,1304573566
HoverEngineMedium,2991279664,1020585629
HoverEngineMediumFreight,2137235802,1020585629
HoverEngineMediumFreight3,3919255960,1020585629
HoverEngineMediumFreight4,3919255961,1020585629
HoverEngineMediumFreight5,3919255966,1020585629
HoverEngineMediumGroup,1020585629,2542250697
HoverEngineMediumManeuver,3192913797,1020585629
HoverEngineMediumManeuver3,3750012040,1020585629
HoverEngineMediumManeuver4,3750012043,1020585629
HoverEngineMediumManeuver5,3750012042,1020585629
HoverEngineMediumMilitary,206298096,1020585629
HoverEngineMediumMilitary3,3087709976,1020585629
HoverEngineMediumMilitary4,3087709977,1020585629
HoverEngineMediumMilitary5,3087709978,1020585629
HoverEnginePilot,2248872604,754943677
HoverEngineSmall,2333052331,3013002751
HoverEngineSmallFreight,1779666310,3013002751
HoverEngineSmallFreight3,1468805963,3013002751
HoverEngineSmallFreight4,1468805960,3013002751
HoverEngineSmallFreight5,1468805961,3013002751
HoverEngineSmallGroup,3013002751,2542250697
HoverEngineSmallManeuver,148948769,3013002751
HoverEngineSmallManeuver3,3493967061,3013002751
HoverEngineSmallManeuver4,3493967060,3013002751
HoverEngineSmallManeuver5,3493967063,3013002751
HoverEngineSmallMilitary,141653577,3013002751
HoverEngineSmallMilitary3,3032489975,3013002751
HoverEngineSmallMilitary4,3032489974,3013002751
HoverEngineSmallMilitary5,3032489865,3013002751
HoverEngineThrustControl,2748720937,3549092084
HullDecoUnit,187402365,4138123813
hydraulics_1,1331181119,4235480858
hydraulics_2,1331181118,4235480858
hydraulics_3,1331181089,4235480858
hydraulics_4,1331181088,4235480858
hydraulics_5,1331181091,4235480858
hydraulicsPart,4235480858,1641399418
HydrogenPure,1010524904,1161217162
Ice_001,219250299,1727255352
IceBreak,765704606,1727255352
ice-cliff-vertical_001,2805385226,1727255352
ice-cliff-wall-vertical_001,1043326444,1727255352
ice-frozen-lake-skated_001,424657825,1727255352
IceGlacier-icelandic_001,4040715356,1727255352
ice-glacier-icelandic-black_001,1913093739,1727255352
ice-glacier-icelandic-grey_001,3855703642,1727255352
IceRawBump,4215738071,1727255352
IceRawClean,1210987157,1727255352
igniter_1,2541811486,195546805
igniter_2,2541811485,195546805
igniter_3,2541811484,195546805
igniter_4,2541811483,195546805
igniter_5,2541811482,195546805
igniterPart,195546805,1641399418
ImprovedCalibrationChargeOptimization,1298649646,3549092084
ImprovedCoreUnitUpgrades,2154548405,3549092084
ImprovedExtractingEfficiency,3758217825,3549092084
ImprovedMiningUnitEfficiencyHandling,693081220,3549092084
ImprovedMiningUnitManager,1658638633,754943677
ImprovedMiningUnitOptimizationHandling,3435849640,3549092084
ImprovedOrganizationConstructSlotOptimization,2490565491,3549092084
ImprovedSurfaceHarvestingEfficiency,3158177731,3549092084
ImprovedSurfaceHarvestingOptimization,1784653825,3549092084
inconelHoneycomb,499986391,3992092945
InconelHoneycombProductivity,2705893100,3549092084
InconelHoneycombRefining,268025487,3549092084
InconelProduct,167908167,3544354782
InconelProductProductivity,1049419923,3549092084
InconelProductRefining,1569183509,3549092084
Industry1,2391934461,3943695040
Industry2,2391934460,3943695040
Industry3,2391934435,3943695040
Industry3DPrinter,409410678,2391934461
Industry3DPrinter2,2793358078,2391934460
Industry3DPrinter3,2793358079,2391934435
Industry3DPrinter4,2793358076,2391934434
Industry4,2391934434,3943695040
IndustryandInfrastuctureElementIndustryEfficiency,3179579550,754943677
IndustryAssemblyL,983225811,2391934461
IndustryAssemblyL2,1762226636,2391934460
IndustryAssemblyL3,1762226675,2391934435
IndustryAssemblyL4,1762226674,2391934434
IndustryAssemblyM,983225808,2391934461
IndustryAssemblyM2,1762227855,2391934460
IndustryAssemblyM3,1762227888,2391934435
IndustryAssemblyM4,1762227889,2391934434
IndustryAssemblyS,983225818,2391934461
IndustryAssemblyS2,1762226235,2391934460
IndustryAssemblyS3,1762226232,2391934435
IndustryAssemblyS4,1762226233,2391934434
IndustryAssemblyXL,1762226819,2391934461
IndustryAssemblyXL2,2480866760,2391934460
IndustryAssemblyXL3,2480866767,2391934435
IndustryAssemblyXL4,2480866766,2391934434
IndustryAssemblyXS,1762226876,2391934461
IndustryAssemblyXS2,2480928550,2391934460
IndustryAssemblyXS3,2480928551,2391934435
IndustryAssemblyXS4,2480928544,2391934434
IndustryChemical,2681009434,2391934461
IndustryChemical2,648743083,2391934460
IndustryChemical3,648743080,2391934435
IndustryChemical4,648743081,2391934434
IndustryConfig,898517731,368658531
IndustryEfficiency,2427041706,754943677
IndustryEfficiencyHandling,572658935,754943677
IndustryElectronics,2702446443,2391934461
IndustryElectronics2,2861848558,2391934460
IndustryElectronics3,2861848557,2391934435
IndustryElectronics4,2861848556,2391934434
IndustryGlass,1215026169,2391934461
IndustryGlass2,2200747728,2391934460
IndustryGlass3,2200747731,2391934435
IndustryGlass4,2200747730,2391934434
IndustryHoneycomber,3857150880,2391934461
IndustryHoneycomber2,3026799987,2391934460
IndustryHoneycomber3,3026799988,2391934435
IndustryHoneycomber4,3026799989,2391934434
IndustryInfrastructure,61346072,3480514136
IndustryMega,3946202610,754943677
IndustryMetalwork,2022563937,2391934461
IndustryMetalwork2,2808015394,2391934460
IndustryMetalwork3,2808015397,2391934435
IndustryMetalwork4,2808015396,2391934434
IndustryProficiency,2631222251,754943677
IndustryRecycler,3914155468,2391934461
IndustryRecycler2,3264314258,2391934460
IndustryRecycler3,3264314259,2391934435
IndustryRecycler4,3264314284,2391934434
IndustryRefiner,3701755071,2391934461
IndustryRefiner2,584577125,2391934460
IndustryRefiner3,584577124,2391934435
IndustryRefiner4,584577123,2391934434
IndustrySmelter,2556123438,2391934461
IndustrySmelter2,1132446360,2391934460
IndustrySmelter3,1132446361,2391934435
IndustrySmelter4,1132446358,2391934434
IndustryUnit,3943695040,61346072
InfoButton,3996923355,1856927639
InfoButtonUnit,1856927639,3928079958
InformationTool,2973077519,2128154267
injector_1,1971447072,1913517408
injector_2,1971447073,1913517408
injector_3,1971447078,1913517408
injector_4,1971447079,1913517408
injector_5,1971447076,1913517408
injectorPart,1913517408,1641399418
InstrumentUnit,1679958699,46313663
IntermediaryPart,3972581354,1237953170
IntermediaryPart1,3881001358,4044906583
IntermediaryPart2,3881001359,4044906583
IntermediaryPart3,3881001356,4044906583
IntermediaryPartProductivity,392855003,754943677
IntermediaryPartsIndustry,1908349946,3668560985
IntermediaryPartsManufacturer,997593009,754943677
InventoryManager,2386277865,754943677
Ion,4216847993,984296921
ionicchamber_1_l,1390562878,1064666222
ionicchamber_1_m,1390562879,1064666222
ionicchamber_1_s,1390562873,1064666222
ionicchamber_1_xl,962712579,1064666222
ionicchamber_1_xs,962712586,1064666222
ionicchamber_2_l,1390563302,1064666222
ionicchamber_2_m,1390563321,1064666222
ionicchamber_2_s,1390563327,1064666222
ionicchamber_2_xl,963003731,1064666222
ionicchamber_2_xs,963003738,1064666222
ionicchamber_3_l,1390563239,1064666222
ionicchamber_3_m,1390563256,1064666222
ionicchamber_3_s,1390563262,1064666222
ionicchamber_3_xl,962704738,1064666222
ionicchamber_3_xs,962704747,1064666222
ionicchamber_4_l,1390563172,1064666222
ionicchamber_4_m,1390563195,1064666222
ionicchamber_4_s,1390563197,1064666222
ionicchamber_4_xl,962700657,1064666222
ionicchamber_4_xs,962700664,1064666222
ionicchamber_5_l,1390563109,1064666222
ionicchamber_5_m,1390563130,1064666222
ionicchamber_5_s,1390563132,1064666222
ionicchamber_5_xl,962696448,1064666222
ionicchamber_5_xs,962696457,1064666222
ionicchamberPart,1064666222,137961058
IRDetector,2153998731,3316068932
IREmitter,609676854,1855990470
IronBrightHCBlack,108090520,37528869
IronBrightHCGray,3152663583,37528869
IronBrightHCGrayD,2085561083,37528869
IronBrightHCGrayL,2085561075,37528869
IronBrightHCWhite,3455485299,37528869
ironHoneycomb,37528869,3091506661
IronHoneycombProductivity,418284186,3549092084
IronHoneycombRefining,2897485795,3549092084
IronMattHCBlack,3161894546,37528869
IronMattHCGray,1095403757,37528869
IronMattHCGrayD,1080483701,37528869
IronMattHCGrayL,1080483661,37528869
IronMattHCWhite,2291389657,37528869
IronOre,4234772167,1240631464
IronOreRefining,3520817006,3549092084
IronPure,198782496,3003253032
IronPureProductivity,837352665,3549092084
IronScrap,2558961706,3430181852
IronScrapProductivity,2318526828,3549092084
IronScraprefinery,1653276972,3549092084
IronTileHCBlack,2132926359,37528869
IronTileHCGray,2500750744,37528869
IronTileHCGrayD,2451052059,37528869
IronTileHCGrayL,2451052051,37528869
IronTileHCWhite,3732655539,37528869
ItemContainer,703994582,2254805961
ItemContainerBase,2254805961,570895928
Jago,1214249845,984296921
JetpackEfficiency,713518571,3549092084
JetpackSpeed,603793186,3549092084
Kergon1,840202980,2821195983
Kergon2,840202981,2821195983
Kergon3,840202986,2821195983
Kergon4,840202987,2821195983
Kergon5,840202984,2821195983
KinematicsController,1388670697,4188833417
KineticAmmoDamage,4258269462,754943677
Lacobus,4190241607,984296921
LandingGearLarge,2667697870,461125382
LandingGearMedium,1899560165,461125382
LandingGearSmall,1884031929,461125382
LandingGearUnit,461125382,2676627176
LandingGearXSmall,4078067869,461125382
LargeAmmoAntimatterDamage,1802974746,3549092084
LargeAmmoCone,722131493,3549092084
LargeAmmoElectromagneticDamage,863698799,3549092084
LargeAmmoKineticDamage,901495101,3549092084
LargeAmmoRange,242696311,3549092084
LargeAmmoThermicDamage,452116237,3549092084
LargeAmmoTracking,2482360858,3549092084
LargeAssemblyEfficiency,753887384,3549092084
LargeAssemblyEfficiencyHandling,4099593660,3549092084
LargeAssemblyProficiency,2985643456,3549092084
LargeCannonAction,3416854395,3549092084
LargeCannonActionHandling,631476740,3549092084
LargeCannonAgility,3584170255,3549092084
LargeCannonAgilityHandling,622557173,3549092084
LargeCannonCapacityHandling,4243985536,3549092084
LargeCannonHandling,710793881,754943677
LargeCannonMagazineHandling,1596021058,3549092084
LargeCannonManeuvering,3967811536,3549092084
LargeCannonManeuveringHandling,3532024785,3549092084
LargeCannonOperations,281273285,3549092084
LargeCannonOperationsHandling,2447009961,3549092084
LargeCannonProficiency,714821297,3549092084
LargeCannonProficiencyHandling,1577277130,3549092084
LargeCannonTelemetry,2774991487,3549092084
LargeCannonTelemetryHandling,3943639586,3549092084
LargeCannonUsage,2032807104,754943677
LargeGunnerModuleCapacityHandling,2198005464,3549092084
LargeLaserAction,2674518009,3549092084
LargeLaserActionHandling,3201777704,3549092084
LargeLaserAgility,2644999076,3549092084
LargeLaserAgilityHandling,4043250232,3549092084
LargeLaserCapacityHandling,4114634873,3549092084
LargelaserHandling,2076256344,754943677
LargeLaserMagazineHandling,3770151598,3549092084
LargeLaserManeuvering,992214756,3549092084
LargeLaserManeuveringHandling,801021206,3549092084
LargeLaserOperations,2596602055,3549092084
LargeLaserOperationsHandling,4201663947,3549092084
LargeLaserProficiency,2996831804,3549092084
LargeLaserProficiencyHandling,3179210680,3549092084
LargeLaserTelemetry,2221688935,3549092084
LargeLaserTelemetryHandling,1852244746,3549092084
LargelaserUsage,2905342989,754943677
LargeMissileAction,1465297380,3549092084
LargeMissileActionHandling,2711876665,3549092084
LargeMissileAgility,669995690,3549092084
LargeMissileAgilityHandling,3320186789,3549092084
LargeMissileCapacityHandling,3760454884,3549092084
LargemissileHandling,583703058,754943677
LargeMissileMagazineHandling,3588195280,3549092084
LargeMissileManeuvering,1758762931,3549092084
LargeMissileManeuveringHandling,2100498964,3549092084
LargeMissileOperations,226957685,3549092084
LargeMissileOperationsHandling,1635853944,3549092084
LargeMissileProficiency,2864898678,3549092084
LargeMissileProficiencyHandling,3134002316,3549092084
LargeMissileTelemetry,3414611449,3549092084
LargeMissileTelemetryHandling,2320940292,3549092084
LargemissileUsage,2756790853,754943677
LargeRadarCapacityHandling,1034887946,3549092084
LargeRadarTargettingOptimizationHandling,3414579717,3549092084
LargeRadarTargettingSpecialization,4067341866,3549092084
LargeRadarTargettingSpecializationHandling,196287281,3549092084
LargeRadarTargettingUpgrades,2712580976,3549092084
LargeRailgunAction,3537550276,3549092084
LargeRailgunActionHandling,882947884,3549092084
LargeRailgunAgility,430773327,3549092084
LargeRailgunAgilityHandling,2963242931,3549092084
LargeRailgunCapacityHandling,2725361892,3549092084
LargerailgunHandling,121168991,754943677
LargeRailgunMagazineHandling,1361614097,3549092084
LargeRailgunManeuvering,2103967469,3549092084
LargeRailgunManeuveringHandling,1465128025,3549092084
LargeRailgunOperations,3364798136,3549092084
LargeRailgunOperationsHandling,559009158,3549092084
LargeRailgunProficiency,3586496707,3549092084
LargeRailgunProficiencyHandling,3476447274,3549092084
LargeRailgunTelemetry,2703823521,3549092084
LargeRailgunTelemetryHandling,1298422347,3549092084
LargerailgunUsage,270767054,754943677
LaserCapacityHandling,631221308,754943677
laserchamber_1_l,2825506013,331246707
laserchamber_1_m,2825506012,331246707
laserchamber_1_s,2825505990,331246707
laserchamber_1_xl,1252839764,331246707
laserchamber_1_xs,1252839773,331246707
laserchamber_2_l,2825503257,331246707
laserchamber_2_m,2825503258,331246707
laserchamber_2_s,2825503232,331246707
laserchamber_2_xl,1252764131,331246707
laserchamber_2_xs,1252764136,331246707
laserchamber_3_l,2825503320,331246707
laserchamber_3_m,2825503323,331246707
laserchamber_3_s,2825503297,331246707
laserchamber_3_xl,1252768242,331246707
laserchamber_3_xs,1252768249,331246707
laserchamber_4_l,2825506203,331246707
laserchamber_4_m,2825506200,331246707
laserchamber_4_s,2825506178,331246707
laserchamber_4_xl,1252819649,331246707
laserchamber_4_xs,1252819658,331246707
laserchamber_5_l,2825506266,331246707
laserchamber_5_m,2825506265,331246707
laserchamber_5_s,2825506243,331246707
laserchamber_5_xl,1252823760,331246707
laserchamber_5_xs,1252823771,331246707
laserchamberPart,331246707,137961058
LaserDetector,783555860,3316068932
LaserDetectorUnit,3316068932,2186185850
LaserEmitter,1784722190,1855990470
LaserEmitterUnit,1855990470,2129852841
LaserMagazineHandling,1637543203,754943677
LavaDry,2740038508,1727255352
LavaMolten,196134085,1727255352
LavaStone_001,2735928776,1727255352
LavaStone_002,2735928823,1727255352
LeadOre,3506344910,2290588143
LeadPure,3265700227,3856094215
LeadScrap,1320688890,4249834589
led_1,1234754162,2212328679
led_2,1234754161,2212328679
led_3,1234754160,2212328679
ledPart,2212328679,3972581354
LegacyTerritoryScanner,4020449708,1945734330
LegacyTerritoryScannerUnit,1945734330,2862985490
light_1_l,3345567148,1758173443
light_1_m,3345567151,1758173443
light_1_s,3345567157,1758173443
light_1_xl,1829533227,1758173443
light_1_xs,1829533218,1758173443
light_2_l,3345566829,1758173443
light_2_m,3345566830,1758173443
light_2_s,3345566836,1758173443
light_2_xl,1829611514,1758173443
light_2_xs,1829611507,1758173443
light_3_l,3345560105,1758173443
light_3_m,3345560104,1758173443
light_3_s,3345560114,1758173443
light_3_xl,1832347593,1758173443
light_3_xs,1832347590,1758173443
light_4_l,3345560296,1758173443
light_4_m,3345560297,1758173443
